bc1_loss,bc2_loss,epoch,phys_cond_loss,step,time_cond_loss,train_loss
0.02096002735197544,0.007133959326893091,0,0.0525129958987236,0,0.6251253485679626,0.7057323455810547
0.02094562165439129,0.007065115962177515,1,0.052480585873126984,1,0.6247860789299011,0.7052773833274841
0.020931171253323555,0.006996733136475086,2,0.05244811996817589,2,0.6244474649429321,0.7048234343528748
0.02091667242348194,0.006928796414285898,3,0.05241561308503151,3,0.6241095662117004,0.7043706178665161
0.020902132615447044,0.006861324422061443,4,0.052383046597242355,4,0.6237724423408508,0.7039189338684082
0.02088753692805767,0.006794304121285677,5,0.052350420504808426,5,0.623435914516449,0.7034681439399719
0.020861826837062836,0.006758237257599831,6,0.052350692451000214,6,0.6232600808143616,0.7032308578491211
0.02082923799753189,0.006712674628943205,7,0.05235099792480469,7,0.6230373382568359,0.7029302716255188
0.02079067751765251,0.006659002974629402,8,0.05235130339860916,8,0.6227739453315735,0.7025749087333679
0.02074679359793663,0.006598212290555239,9,0.05235159769654274,9,0.6224743723869324,0.7021709680557251
0.02069808728992939,0.006531065795570612,10,0.052351851016283035,10,0.6221418380737305,0.7017228007316589
0.020644912496209145,0.006458186078816652,11,0.05235205218195915,11,0.6217790246009827,0.7012342214584351
0.02058756723999977,0.006380114238709211,12,0.05235214903950691,12,0.6213881373405457,0.7007079720497131
0.0205263402312994,0.006297321990132332,13,0.05235211178660393,13,0.6209710240364075,0.7001467943191528
0.020461412146687508,0.006210218649357557,14,0.0523519329726696,14,0.6205291152000427,0.6995527148246765
0.020392999053001404,0.006119175348430872,15,0.05235154554247856,15,0.6200639605522156,0.698927640914917
0.020321186631917953,0.006024541798979044,16,0.05235092341899872,16,0.6195766925811768,0.6982733607292175
0.020246166735887527,0.005926654674112797,17,0.05235002562403679,17,0.6190685033798218,0.6975913643836975
0.020168021321296692,0.005825803615152836,18,0.052348792552948,18,0.618540346622467,0.696882963180542
0.020086850970983505,0.005722276866436005,19,0.05234718695282936,19,0.6179930567741394,0.6961492896080017
0.02000272087752819,0.005616342648863792,20,0.0523451492190361,20,0.6174277067184448,0.6953919529914856
0.01991569809615612,0.005508264526724815,21,0.05234263837337494,21,0.6168450713157654,0.694611668586731
0.01982586458325386,0.005398289300501347,22,0.052339572459459305,22,0.6162458062171936,0.6938095092773438
0.019733218476176262,0.0052866521291434765,23,0.052335917949676514,23,0.6156306862831116,0.6929864883422852
0.01963786594569683,0.005173571407794952,24,0.05233160778880119,24,0.6150003671646118,0.692143440246582
0.019539814442396164,0.005059273913502693,25,0.05232659727334976,25,0.6143554449081421,0.6912811398506165
0.01943911239504814,0.0049439482390880585,26,0.05232081934809685,26,0.6136966347694397,0.6904005408287048
0.01933581568300724,0.004827783443033695,27,0.05231423303484917,27,0.6130244731903076,0.6895022988319397
0.01922997087240219,0.004710972309112549,28,0.052306775003671646,28,0.6123393774032593,0.6885870695114136
0.019121656194329262,0.0045936573296785355,29,0.05229844152927399,29,0.6116418838500977,0.6876556277275085
