D_loss,bcx_down_loss,bcx_up_loss,bcy_down_loss,bcy_up_loss,epoch,initial_loss,step,train_loss
0.005212240852415562,0.0,0.0,0.0,0.0,0,0.2431730180978775,0,0.24838528037071228
0.004624161869287491,0.0,0.0,0.0,0.0,1,0.2430088371038437,1,0.24763299524784088
0.004078752361238003,0.0,0.0,0.0,0.0,2,0.2428462654352188,2,0.2469250112771988
0.0035771725233644247,0.0,0.0,0.0,0.0,3,0.24268518388271332,3,0.2462623566389084
0.00310309324413538,0.0,0.0,0.0,0.0,4,0.24252542853355408,4,0.24562852084636688
0.0026679050642997026,0.0,0.0,0.0,0.0,5,0.24236705899238586,5,0.24503497779369354
0.0015807508025318384,0.0,0.0,0.0,0.0,6,0.24189698696136475,6,0.2434777170419693
0.0007999308290891349,0.0,0.0,0.0,0.0,7,0.24143624305725098,7,0.2422361671924591
0.0003037925052922219,0.0,0.0,0.0,0.0,8,0.24098825454711914,8,0.2412920594215393
7.518287748098373e-05,0.0,0.0,0.0,0.0,9,0.24055637419223785,9,0.24063155055046082
