D_loss,bcx_down_loss,bcx_up_loss,bcy_down_loss,bcy_up_loss,epoch,initial_loss,step,train_loss
1.7754390455593239e-06,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,55,0.0,55,1.7754390455593239e-06
1.6314121467075893e-06,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,56,0.0,56,1.6314121467075893e-06
1.4907159311405849e-06,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,57,0.0,57,1.4907159311405849e-06
1.3405054914983339e-06,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,58,0.0,58,1.3405054914983339e-06
1.2578997257151059e-06,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,59,0.0,59,1.2578997257151059e-06
1.2194253713460057e-06,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,60,0.0,60,1.2194253713460057e-06
1.1702076108122128e-06,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,61,0.0,61,1.1702076108122128e-06
1.2306261396588525e-06,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,62,0.0,62,1.2306261396588525e-06
1.2536595477286028e-06,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,63,0.0,63,1.2536595477286028e-06
1.2933371635881485e-06,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,64,0.0,64,1.2933371635881485e-06
1.2721312714347732e-06,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,65,0.0,65,1.2721312714347732e-06
1.19592368719168e-06,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,66,0.0,66,1.19592368719168e-06
1.1118308975710534e-06,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,67,0.0,67,1.1118308975710534e-06
9.818696753427503e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,68,0.0,68,9.818696753427503e-07
8.424747193203075e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,69,0.0,69,8.424747193203075e-07
7.435699558300257e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,70,0.0,70,7.435699558300257e-07
6.560163114954776e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,71,0.0,71,6.560163114954776e-07
6.145191377981973e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,72,0.0,72,6.145191377981973e-07
6.043145504008862e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,73,0.0,73,6.043145504008862e-07
6.128103109404037e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,74,0.0,74,6.128103109404037e-07
6.261407747842895e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,75,0.0,75,6.261407747842895e-07
6.245400072657503e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,76,0.0,76,6.245400072657503e-07
6.100062819314189e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,77,0.0,77,6.100062819314189e-07
5.910348477300431e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,78,0.0,78,5.910348477300431e-07
5.443525310511177e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,79,0.0,79,5.443525310511177e-07
5.017076887270377e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,80,0.0,80,5.017076887270377e-07
4.6737338266211736e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,81,0.0,81,4.6737338266211736e-07
4.335186361004162e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,82,0.0,82,4.335186361004162e-07
4.258513115473761e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,83,0.0,83,4.258513115473761e-07
4.17242461026035e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,84,0.0,84,4.17242461026035e-07
4.1559380292710557e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,85,0.0,85,4.1559380292710557e-07
4.157639637014654e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,86,0.0,86,4.157639637014654e-07
4.0631383058098436e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,87,0.0,87,4.0631383058098436e-07
3.9902229787003307e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,88,0.0,88,3.9902229787003307e-07
3.780199619995983e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,89,0.0,89,3.780199619995983e-07
3.5654946373142593e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,90,0.0,90,3.5654946373142593e-07
3.3634486840128375e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,91,0.0,91,3.3634486840128375e-07
3.1877209494268754e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,92,0.0,92,3.1877209494268754e-07
3.0779014537074545e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,93,0.0,93,3.0779014537074545e-07
2.9758314212813275e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,94,0.0,94,2.9758314212813275e-07
2.8767396997864125e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,95,0.0,95,2.8767396997864125e-07
2.8238147820047743e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,96,0.0,96,2.8238147820047743e-07
2.744592961789749e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,97,0.0,97,2.744592961789749e-07
2.6726536361820763e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,98,0.0,98,2.6726536361820763e-07
2.5859705488073814e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,99,0.0,99,2.5859705488073814e-07
2.4961838107628864e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,100,0.0,100,2.4961838107628864e-07
2.4309161972269067e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,101,0.0,101,2.4309161972269067e-07
2.3738830634556507e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,102,0.0,102,2.3738830634556507e-07
2.3411604388456908e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,103,0.0,103,2.3411604388456908e-07
2.306758943859677e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,104,0.0,104,2.306758943859677e-07
2.2649679465303052e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,105,0.0,105,2.2649679465303052e-07
2.2272077160323533e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,106,0.0,106,2.2272077160323533e-07
2.1869570332455623e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,107,0.0,107,2.1869570332455623e-07
2.1476509459716908e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,108,0.0,108,2.1476509459716908e-07
2.0969459058051143e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,109,0.0,109,2.0969459058051143e-07
2.0521802923667565e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,110,0.0,110,2.0521802923667565e-07
2.0160793212653516e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,111,0.0,111,2.0160793212653516e-07
1.9751790603095287e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,112,0.0,112,1.9751790603095287e-07
1.9423964658926707e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,113,0.0,113,1.9423964658926707e-07
1.9195900335944316e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,114,0.0,114,1.9195900335944316e-07
1.8882766994465783e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,115,0.0,115,1.8882766994465783e-07
1.858091707163112e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,116,0.0,116,1.858091707163112e-07
1.8313856742224743e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,117,0.0,117,1.8313856742224743e-07
1.7911409599946637e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,118,0.0,118,1.7911409599946637e-07
1.7638953409004898e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,119,0.0,119,1.7638953409004898e-07
1.730715553094342e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,120,0.0,120,1.730715553094342e-07
1.700791756320541e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,121,0.0,121,1.700791756320541e-07
1.6816093761917728e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,122,0.0,122,1.6816093761917728e-07
1.6633889288186765e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,123,0.0,123,1.6633889288186765e-07
1.6403164693201688e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,124,0.0,124,1.6403164693201688e-07
1.6176646511212311e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,125,0.0,125,1.6176646511212311e-07
1.6014436710065638e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,126,0.0,126,1.6014436710065638e-07
1.575593842062517e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,127,0.0,127,1.575593842062517e-07
1.5564174304927292e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,128,0.0,128,1.5564174304927292e-07
1.5336084402406414e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,129,0.0,129,1.5336084402406414e-07
1.517623928748435e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,130,0.0,130,1.517623928748435e-07
1.5052270896376285e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,131,0.0,131,1.5052270896376285e-07
1.4863317687741073e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,132,0.0,132,1.4863317687741073e-07
1.4724163577284344e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,133,0.0,133,1.4724163577284344e-07
1.4788089686135208e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,134,0.0,134,1.4788089686135208e-07
1.4594654373922822e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,135,0.0,135,1.4594654373922822e-07
1.4409320669983572e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,136,0.0,136,1.4409320669983572e-07
1.4156339034343546e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,137,0.0,137,1.4156339034343546e-07
1.3992750780289498e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,138,0.0,138,1.3992750780289498e-07
1.386871275599333e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,139,0.0,139,1.386871275599333e-07
1.375672411541018e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,140,0.0,140,1.375672411541018e-07
1.3768575968242658e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,141,0.0,141,1.3768575968242658e-07
1.3622822336856188e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,142,0.0,142,1.3622822336856188e-07
1.3455638736559195e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,143,0.0,143,1.3455638736559195e-07
1.3273107413169782e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,144,0.0,144,1.3273107413169782e-07
1.311933885972394e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,145,0.0,145,1.311933885972394e-07
1.2982087582713575e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,146,0.0,146,1.2982087582713575e-07
1.3031878154379228e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,147,0.0,147,1.3031878154379228e-07
1.2885075761914777e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,148,0.0,148,1.2885075761914777e-07
1.2873839239091467e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,149,0.0,149,1.2873839239091467e-07
1.2765617896093318e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,150,0.0,150,1.2765617896093318e-07
1.2705604035545548e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,151,0.0,151,1.2705604035545548e-07
1.2601252308286348e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,152,0.0,152,1.2601252308286348e-07
1.2462135146051878e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,153,0.0,153,1.2462135146051878e-07
1.226537023057972e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,154,0.0,154,1.226537023057972e-07
1.212117837212645e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,155,0.0,155,1.212117837212645e-07
1.1953197542879934e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,156,0.0,156,1.1953197542879934e-07
1.1800948129803146e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,157,0.0,157,1.1800949550888618e-07
1.1661114029948294e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,158,0.0,158,1.1661115451033766e-07
1.1610433148234733e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,159,0.0,159,1.1610433858777469e-07
1.1473306926745863e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,160,0.0,160,1.1473308347831335e-07
1.1345340311663676e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,161,0.0,161,1.1345340311663676e-07
1.1329552762617823e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,162,0.0,162,1.1329553473160558e-07
1.1438743285907549e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,163,0.0,163,1.143874470699302e-07
1.1351402662285182e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,164,0.0,164,1.1351404083370653e-07
1.1270116573314226e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,165,0.0,165,1.1270116573314226e-07
1.1151399093023429e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,166,0.0,166,1.11514005141089e-07
1.1093115404037235e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,167,0.0,167,1.109311611457997e-07
1.0999909960673904e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,168,0.0,168,1.0999911381759375e-07
1.0782652282159688e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,169,0.0,169,1.0782652992702424e-07
1.0658220617187908e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,170,0.0,170,1.0658221327730644e-07
1.0548203022153757e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,171,0.0,171,1.0548204443239229e-07
1.048244726575831e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,172,0.0,172,1.048244726575831e-07
1.0346563783514284e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,173,0.0,173,1.0346565204599756e-07
1.0263856609071809e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,174,0.0,174,1.026385803015728e-07
1.0173629760856784e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,175,0.0,175,1.0173629760856784e-07
1.0031928354692354e-07,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,176,0.0,176,1.003192906523509e-07
9.846831972026848e-08,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,177,0.0,177,9.846832682569584e-08
9.682267432253866e-08,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,178,0.0,178,9.682268142796602e-08
9.615541074481371e-08,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,179,0.0,179,9.615541074481371e-08
9.478103635274238e-08,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,180,0.0,180,9.478105056359709e-08
9.339645856698553e-08,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,181,0.0,181,9.339647277784024e-08
9.180266857811148e-08,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,182,0.0,182,9.180267568353884e-08
9.02925592072279e-08,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,183,0.0,183,9.029256631265525e-08
8.900804004952079e-08,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,184,0.0,184,8.900804715494814e-08
8.823511876698831e-08,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,185,0.0,185,8.823513297784302e-08
8.878602386630519e-08,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,186,0.0,186,8.87860380771599e-08
8.766966885787042e-08,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,187,0.0,187,8.766968306872513e-08
8.661860562142465e-08,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,188,0.0,188,8.661861983227936e-08
8.70511840389554e-08,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,189,0.0,189,8.70511840389554e-08
8.675135632074671e-08,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,190,0.0,190,8.675137053160142e-08
8.571916509936273e-08,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,191,0.0,191,8.571917220479008e-08
8.441950427595657e-08,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,192,0.0,192,8.441951138138393e-08
8.310988874882241e-08,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,193,0.0,193,8.310989585424977e-08
8.194896850000077e-08,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,194,0.0,194,8.194897560542813e-08
8.118545480328976e-08,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,195,0.0,195,8.118546190871712e-08
8.028646902857872e-08,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,196,0.0,196,8.028647613400608e-08
7.909197563549242e-08,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,197,0.0,197,7.909198274091978e-08
7.820164427130294e-08,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,198,0.0,198,7.82016513767303e-08
7.704818472120678e-08,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,199,0.0,199,7.704819182663414e-08
7.650484690202575e-08,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,200,0.0,200,7.65048540074531e-08
7.543660984765665e-08,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,201,0.0,201,7.543661695308401e-08
7.45603188079258e-08,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,202,0.0,202,7.456032591335315e-08
7.340479868389593e-08,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,203,0.0,203,7.340480578932329e-08
7.241451527306708e-08,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,204,0.0,204,7.241452237849444e-08
7.140626934187821e-08,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,205,0.0,205,7.140627644730557e-08
7.068197760418116e-08,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,206,0.0,206,7.068198470960851e-08
7.095223253372751e-08,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,207,0.0,207,7.095223963915487e-08
7.01729305774279e-08,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,208,0.0,208,7.017293768285526e-08
6.927511719823087e-08,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,209,0.0,209,6.927512430365823e-08
6.913322891932694e-08,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,210,0.0,210,6.91332360247543e-08
6.820431508458569e-08,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,211,0.0,211,6.820432219001304e-08
6.725571211063652e-08,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,212,0.0,212,6.725571921606388e-08
6.650021333598488e-08,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,213,0.0,213,6.650022044141224e-08
6.646762784612292e-08,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,214,0.0,214,6.646763495155028e-08
6.588311407540459e-08,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,215,0.0,215,6.588312118083195e-08
6.526749984914204e-08,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,216,0.0,216,6.52675069545694e-08
6.458521539798312e-08,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,217,0.0,217,6.458522250341048e-08
6.471265834306905e-08,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,218,0.0,218,6.471266544849641e-08
6.389235096548873e-08,0.0,2.0551395227806375e-15,0.0,1.9455991044593432e-15,219,0.0,219,6.389235807091609e-08
