D_loss,bcx_down_loss,bcx_up_loss,bcy_down_loss,bcy_up_loss,epoch,initial_loss,step,train_loss
0.001290828688070178,0.0,0.0,0.0,0.0,0,0.25174540281295776,0,0.253036230802536
0.0011155615793541074,0.0,0.0,0.0,0.0,1,0.2514481544494629,1,0.2525637149810791
0.001035435008816421,0.0,0.0,0.0,0.0,2,0.2511598765850067,2,0.2521952986717224
0.0010383157059550285,0.0,0.0,0.0,0.0,3,0.250883549451828,3,0.2519218623638153
0.001103819813579321,0.0,0.0,0.0,0.0,4,0.2506251335144043,4,0.25172895193099976
0.0012140459148213267,0.0,0.0,0.0,0.0,5,0.25039127469062805,5,0.2516053318977356
0.0017059979727491736,0.0,0.0,0.0,0.0,6,0.2497801035642624,6,0.2514860928058624
0.002164274686947465,0.0,0.0,0.0,0.0,7,0.24934756755828857,7,0.2515118718147278
0.0023409014102071524,0.0,0.0,0.0,0.0,8,0.24912095069885254,8,0.25146186351776123
0.002207227284088731,0.0,0.0,0.0,0.0,9,0.24907290935516357,9,0.25128015875816345
0.00184404116589576,0.0,0.0,0.0,0.0,10,0.24915629625320435,10,0.2510003447532654
0.0014053073246032,0.0,0.0,0.0,0.0,11,0.24932260811328888,11,0.25072792172431946
0.0010248119942843914,0.0,0.0,0.0,0.0,12,0.24952568113803864,12,0.2505504786968231
0.0007525785476900637,0.0,0.0,0.0,0.0,13,0.24972094595432281,13,0.2504735291004181
0.0005934368818998337,0.0,0.0,0.0,0.0,14,0.24986925721168518,14,0.25046268105506897
0.0005264851497486234,0.0,0.0,0.0,0.0,15,0.24994221329689026,15,0.2504687011241913
0.0005103955627419055,0.0,0.0,0.0,0.0,16,0.24992673099040985,16,0.2504371404647827
0.0005316802416928113,0.0,0.0,0.0,0.0,17,0.24982476234436035,17,0.2503564655780792
0.0005780347273685038,0.0,0.0,0.0,0.0,18,0.24964900314807892,18,0.25022703409194946
0.0006620688363909721,0.0,0.0,0.0,0.0,19,0.24941793084144592,19,0.2500799894332886
0.0007865477236919105,0.0,0.0,0.0,0.0,20,0.24915358424186707,20,0.24994012713432312
0.0009497434366494417,0.0,0.0,0.0,0.0,21,0.2488803267478943,21,0.24983005225658417
0.0011394834145903587,0.0,0.0,0.0,0.0,22,0.2486225962638855,22,0.24976205825805664
0.0013041230849921703,0.0,0.0,0.0,0.0,23,0.2484007030725479,23,0.24970480799674988
0.0014092882629483938,0.0,0.0,0.0,0.0,24,0.24822954833507538,24,0.2496388554573059
0.0014411375159397721,0.0,0.0,0.0,0.0,25,0.24811574816703796,25,0.24955688416957855
0.0013986635021865368,0.0,0.0,0.0,0.0,26,0.24805811047554016,26,0.24945679306983948
0.0013015808071941137,0.0,0.0,0.0,0.0,27,0.2480470836162567,27,0.24934865534305573
0.0011886630672961473,0.0,0.0,0.0,0.0,28,0.24806782603263855,28,0.24925649166107178
