bc1_loss,bc2_loss,epoch,phys_cond_loss,step,time_cond_loss,train_loss
4.980350786354393e-05,0.016380153596401215,0,4.6738365199416876e-05,0,0.4683138132095337,0.48479050397872925
5.566602339968085e-05,0.016322098672389984,1,4.67452518932987e-05,1,0.4681832790374756,0.4846078157424927
6.184211815707386e-05,0.0162642914801836,2,4.675273157772608e-05,2,0.4680531919002533,0.4844260513782501
6.833147199358791e-05,0.016206784173846245,3,4.6760946133872494e-05,3,0.46792346239089966,0.48424533009529114
7.513083255616948e-05,0.016149545088410378,4,4.676979369833134e-05,4,0.4677940905094147,0.48406553268432617
8.223870827350765e-05,0.016092604026198387,5,4.677930337493308e-05,5,0.4676651656627655,0.48388680815696716
8.790093852439895e-05,0.016050726175308228,6,4.6351477067219093e-05,6,0.46757200360298157,0.4837569296360016
9.534895070828497e-05,0.015997812151908875,7,4.581460962072015e-05,7,0.46745404601097107,0.48359301686286926
0.00010454905714141205,0.015935417264699936,8,4.518734203884378e-05,8,0.46731463074684143,0.48339974880218506
0.00011553325748536736,0.015864677727222443,9,4.448365871212445e-05,9,0.4671560525894165,0.4831807613372803
