D_loss,bcx_down_loss,bcx_up_loss,bcy_down_loss,bcy_up_loss,epoch,initial_loss,step,train_loss
0.0010156749049201608,0.0,0.0,0.0,0.0,0,0.23753371834754944,0,0.2385493963956833
0.0008707675733603537,0.0,0.0,0.0,0.0,1,0.2376115471124649,1,0.23848232626914978
0.0007701935828663409,0.0,0.0,0.0,0.0,2,0.23766231536865234,2,0.23843251168727875
0.0007022038334980607,0.0,0.0,0.0,0.0,3,0.23768487572669983,3,0.2383870780467987
0.0006610715645365417,0.0,0.0,0.0,0.0,4,0.2376815527677536,4,0.23834265768527985
0.0006389038753695786,0.0,0.0,0.0,0.0,5,0.2376592457294464,5,0.23829813301563263
0.0006254494655877352,0.0,0.0,0.0,0.0,6,0.2375514656305313,6,0.23817692697048187
0.0006472936947830021,0.0,0.0,0.0,0.0,7,0.23740878701210022,7,0.23805606365203857
0.0006922715692780912,0.0,0.0,0.0,0.0,8,0.23724202811717987,8,0.23793430626392365
0.0007658118265680969,0.0,0.0,0.0,0.0,9,0.23706167936325073,9,0.23782750964164734
