bc1_loss,bc2_loss,epoch,phys_cond_loss,step,time_cond_loss,train_loss
0.07520616799592972,8.249281790995155e-07,0,0.01792939379811287,0,0.41283994913101196,0.5059763193130493
0.07485370337963104,7.762186982063213e-08,1,0.017952483147382736,1,0.41262751817703247,0.5054337978363037
0.07450290024280548,1.2212370847919374e-07,2,0.017975492402911186,2,0.4124164283275604,0.5048949718475342
0.07415381819009781,9.524233064439613e-07,3,0.01799842156469822,3,0.412206768989563,0.5043599605560303
0.07380642741918564,2.5624715362937422e-06,4,0.018021268770098686,4,0.4119984805583954,0.503828763961792
0.07346078753471375,4.945836735714693e-06,5,0.01804402843117714,5,0.41179153323173523,0.5033013224601746
0.07333176583051682,6.191489319462562e-06,6,0.018049657344818115,6,0.41170328855514526,0.5030909180641174
0.07316838204860687,7.970227670739405e-06,7,0.018056783825159073,7,0.4115915894508362,0.5028247237205505
0.0729752629995346,1.0362398825236596e-05,8,0.0180651992559433,8,0.41145986318588257,0.502510666847229
0.07275568693876266,1.3463702089211438e-05,9,0.01807476207613945,9,0.4113105237483978,0.5021544098854065
