D_loss,bcx_down_loss,bcx_up_loss,bcy_down_loss,bcy_up_loss,epoch,initial_loss,step,train_loss
0.000548728508874774,0.0,0.0,0.0,0.0,0,0.2497345507144928,0,0.25028330087661743
0.0005714333383366466,0.0,0.0,0.0,0.0,1,0.2495511919260025,1,0.25012263655662537
0.0005701275076717138,0.0,0.0,0.0,0.0,2,0.249402716755867,2,0.24997283518314362
0.0005553234950639307,0.0,0.0,0.0,0.0,3,0.24926535785198212,3,0.24982067942619324
0.0005414948682300746,0.0,0.0,0.0,0.0,4,0.24913471937179565,4,0.24967621266841888
0.0005261331680230796,0.0,0.0,0.0,0.0,5,0.24900878965854645,5,0.24953490495681763
0.0004976424388587475,0.0,0.0,0.0,0.0,6,0.24863968789577484,6,0.24913732707500458
0.0005095611559227109,0.0,0.0,0.0,0.0,7,0.2482687383890152,7,0.2487782984972
0.0005669881938956678,0.0,0.0,0.0,0.0,8,0.24788859486579895,8,0.24845558404922485
0.0006597781321033835,0.0,0.0,0.0,0.0,9,0.24750052392482758,9,0.24816030263900757
