bc1_loss,bc2_loss,epoch,phys_cond_loss,step,time_cond_loss,train_loss
0.28114643692970276,0.025336259976029396,0,0.0026108184829354286,0,0.7518064975738525,1.0608999729156494
0.27937111258506775,0.02496037632226944,1,0.002560824854299426,1,0.7509016990661621,1.0577940940856934
0.2776057720184326,0.024588577449321747,2,0.0025116167962551117,2,0.7500028610229492,1.0547088384628296
0.2758503258228302,0.024220861494541168,3,0.0024631901178508997,3,0.7491101026535034,1.0516444444656372
0.2741050124168396,0.023857278749346733,4,0.0024155424907803535,4,0.7482231855392456,1.0486010313034058
0.2723698318004608,0.023497765883803368,5,0.0023686690255999565,5,0.7473424077033997,1.0455787181854248
0.2720358669757843,0.02346378192305565,6,0.0023556898813694715,6,0.7471654415130615,1.0450206995010376
0.2716124653816223,0.02342253364622593,7,0.002339500468224287,7,0.7469392418861389,1.0443137884140015
0.2711118459701538,0.02337541989982128,8,0.0023206230252981186,8,0.746670663356781,1.0434784889221191
0.27054232358932495,0.02332332730293274,9,0.002299425657838583,9,0.7463635206222534,1.0425286293029785
