bc1_loss,bc2_loss,epoch,phys_cond_loss,step,time_cond_loss,train_loss
8.853536564856768e-05,0.010632717050611973,0,4.124860788579099e-05,0,0.4420139193534851,0.4527764320373535
9.386754391016439e-05,0.01061029639095068,1,4.140684177400544e-05,1,0.44195079803466797,0.4526963531970978
9.934374247677624e-05,0.010587980039417744,2,4.156585782766342e-05,2,0.4418877959251404,0.45261669158935547
0.00010496450704522431,0.010565762408077717,3,4.172561239101924e-05,3,0.44182491302490234,0.4525373578071594
0.00011072817142121494,0.010543647222220898,4,4.18860545323696e-05,4,0.441762238740921,0.4524584710597992
0.00011663284385576844,0.010521641932427883,5,4.204724245937541e-05,5,0.441699743270874,0.45238009095191956
0.00012295131455175579,0.010513483546674252,6,4.2335468606324866e-05,6,0.4416137635707855,0.4522925615310669
0.0001311984087806195,0.010503181256353855,7,4.2703308281488717e-05,7,0.44150489568710327,0.45218196511268616
0.00014129720511846244,0.01049104891717434,8,4.314198667998426e-05,8,0.4413761794567108,0.45205166935920715
0.0001532408787170425,0.010477321222424507,9,4.364596679806709e-05,9,0.4412298798561096,0.4519040584564209
0.00016706368478480726,0.010462179780006409,10,4.421153789735399e-05,10,0.44106757640838623,0.4517410099506378
0.00018282492237631232,0.01044578105211258,11,4.483617885853164e-05,11,0.4408906102180481,0.4515640437602997
0.0002005974092753604,0.010428279638290405,12,4.551813253783621e-05,12,0.44070005416870117,0.45137444138526917
0.00022046646336093545,0.010409788228571415,13,4.6256267523858696e-05,13,0.4404967725276947,0.4511732757091522
0.000242524198256433,0.010390444658696651,14,4.704988168668933e-05,14,0.44028159976005554,0.4509616196155548
0.0002668634697329253,0.010370363481342793,15,4.7898527554934844e-05,15,0.440055251121521,0.45074036717414856
0.00029358480242080986,0.010349661111831665,16,4.880187407252379e-05,16,0.4398183822631836,0.4505104720592499
0.0003227884881198406,0.010328451171517372,17,4.9759753892431036e-05,17,0.4395713806152344,0.45027241110801697
0.00035457455669529736,0.010306849144399166,18,5.077209061710164e-05,18,0.43931490182876587,0.45002713799476624
0.00038904338725842535,0.010284963995218277,19,5.183889516047202e-05,19,0.4390493631362915,0.44977521896362305
0.0004262886068318039,0.010262913070619106,20,5.2960222092224285e-05,20,0.43877509236335754,0.44951725006103516
0.00046640521031804383,0.010240810923278332,21,5.413627513917163e-05,21,0.43849265575408936,0.44925403594970703
0.0005094811785966158,0.010218770243227482,22,5.536742537515238e-05,22,0.43820223212242126,0.44898587465286255
0.0005556014948524535,0.010196907445788383,23,5.665391654474661e-05,23,0.43790435791015625,0.4487135112285614
0.0006048458744771779,0.010175339877605438,24,5.799617792945355e-05,24,0.4375992715358734,0.4484374225139618
0.0006572859128937125,0.010154196992516518,25,5.939473339822143e-05,25,0.43728718161582947,0.44815802574157715
0.0007129880832508206,0.01013358123600483,26,6.0850041336379945e-05,26,0.43696844577789307,0.44787585735321045
0.0007720142602920532,0.010113623924553394,27,6.236263288883492e-05,27,0.4366433620452881,0.4475913345813751
0.0008344167727045715,0.010094432160258293,28,6.39330901321955e-05,28,0.43631216883659363,0.44730493426322937
0.0009002379374578595,0.010076134465634823,29,6.556197331519797e-05,29,0.4359751045703888,0.44701701402664185
0.0009695228072814643,0.010058843530714512,30,6.724978447891772e-05,30,0.4356323778629303,0.44672802090644836
0.0010422974592074752,0.01004267018288374,31,6.899712752783671e-05,31,0.43528425693511963,0.4464382231235504
0.0011185830226168036,0.010027734562754631,32,7.080438081175089e-05,32,0.4349309206008911,0.4461480677127838
0.0011983991134911776,0.01001413632184267,33,7.2672133683227e-05,33,0.43457257747650146,0.4458577632904053
0.0012817458482459188,0.010001991875469685,34,7.460070628440008e-05,34,0.43420958518981934,0.44556790590286255
0.0013686273014172912,0.009991397149860859,35,7.659057882847264e-05,35,0.4338419437408447,0.44527849555015564
0.001459031947888434,0.009982457384467125,36,7.864204962970689e-05,36,0.43346983194351196,0.44498997926712036
0.0015529433730989695,0.009975269436836243,37,8.07554752100259e-05,37,0.4330936372280121,0.4447026252746582
0.001650333753786981,0.0099699217826128,38,8.293114660773426e-05,38,0.4327133893966675,0.4444165825843811
0.0017511682817712426,0.009966506622731686,39,8.516935486113653e-05,39,0.43232929706573486,0.4441321790218353
0.0018554064445197582,0.009965118020772934,40,8.747050014790148e-05,40,0.43194150924682617,0.44384950399398804
0.0019629981834441423,0.009965834207832813,41,8.983475709101185e-05,41,0.4315503239631653,0.4435689449310303
0.0020738900639116764,0.009968748316168785,42,9.226260590367019e-05,42,0.4311557412147522,0.4432906210422516
0.002188005717471242,0.009973939508199692,43,9.475432307226583e-05,43,0.43075796961784363,0.44301465153694153
0.0023052841424942017,0.009981494396924973,44,9.731030149850994e-05,44,0.4303571879863739,0.4427412748336792
0.0024256373289972544,0.009991482831537724,45,9.99309922917746e-05,45,0.42995357513427734,0.44247063994407654
0.002548987977206707,0.010003986768424511,46,0.0001026169047690928,46,0.42954719066619873,0.44220277667045593
0.002675239695236087,0.010019072331488132,47,0.00010536835907259956,47,0.42913827300071716,0.4419379234313965
0.0028042891062796116,0.010036826133728027,48,0.00010818595183081925,48,0.42872679233551025,0.4416760802268982
0.0029360363259911537,0.010057306848466396,49,0.00011107020691270009,49,0.4283130466938019,0.4414174556732178
0.00307036773301661,0.010080590844154358,50,0.00011402160453144461,50,0.42789703607559204,0.44116201996803284
0.0032071780879050493,0.010106738656759262,51,0.00011704075586749241,51,0.4274790585041046,0.4409100115299225
0.0033463374711573124,0.010135808028280735,52,0.00012012817023787647,52,0.4270590543746948,0.44066134095191956
0.0034877262078225613,0.010167867876589298,53,0.00012328432057984173,53,0.4266371726989746,0.44041603803634644
0.0036312206648290157,0.010202967561781406,54,0.00012650985445361584,54,0.4262136220932007,0.4401743412017822
0.003776686266064644,0.01024116575717926,55,0.00012980526662431657,55,0.4257884621620178,0.4399361312389374
0.003923992160707712,0.010282501578330994,56,0.00013317102275323123,56,0.4253617823123932,0.4397014081478119
0.004073005169630051,0.010327027179300785,57,0.00013660761760547757,57,0.42493370175361633,0.4394703507423401
0.004223594442009926,0.010374787263572216,58,0.0001401155168423429,58,0.4245043396949768,0.4392428398132324
0.004375604912638664,0.010425806976854801,59,0.0001436950551578775,59,0.4240737855434418,0.4390189051628113
0.004528925754129887,0.010480121709406376,60,0.00014734668366145343,60,0.42364218831062317,0.43879857659339905
0.004683406092226505,0.010537771508097649,61,0.00015107064973562956,61,0.42320966720581055,0.4385819137096405
0.004838904365897179,0.010598765686154366,62,0.00015486722986679524,62,0.42277616262435913,0.43836870789527893
0.004995293915271759,0.010663128457963467,63,0.00015873668598942459,63,0.42234206199645996,0.4381592273712158
0.00515243224799633,0.010730870068073273,64,0.00016267906175926328,64,0.42190730571746826,0.43795326352119446
0.0053101941011846066,0.010802004486322403,65,0.00016669457545503974,65,0.4214719235897064,0.43775081634521484
0.005468458402901888,0.010876517742872238,66,0.0001707832416286692,66,0.4210362136363983,0.43755197525024414
0.0056270817294716835,0.010954421013593674,67,0.00017494498752057552,67,0.42060014605522156,0.4373565912246704
0.0057859583757817745,0.011035699397325516,68,0.00017917972581926733,68,0.42016398906707764,0.4371647834777832
0.0059449560940265656,0.01112033799290657,69,0.00018348735466133803,69,0.419727623462677,0.4369764029979706
0.006103966385126114,0.011208322830498219,70,0.0001878675539046526,70,0.41929128766059875,0.43679144978523254
0.0062628756277263165,0.011299606412649155,71,0.00019232009071856737,71,0.4188551902770996,0.4366099536418915
0.006421579979360104,0.011394181288778782,72,0.00019684455764945596,72,0.41841933131217957,0.43643197417259216
0.006579973269253969,0.0114919887855649,73,0.00020144063455518335,73,0.4179837703704834,0.4362572133541107
0.006737963762134314,0.011593004688620567,74,0.00020610781211871654,74,0.417548805475235,0.43608585000038147
0.006895468570291996,0.011697175912559032,75,0.00021084558102302253,75,0.41711437702178955,0.4359178841114044
0.007052388042211533,0.011804423294961452,76,0.00021565321367233992,76,0.4166806936264038,0.4357531666755676
0.007208651397377253,0.011914709582924843,77,0.00022053021530155092,77,0.4162479341030121,0.43559181690216064
0.007364174351096153,0.012027956545352936,78,0.0002254758437629789,78,0.4158160984516144,0.4354337155818939
0.007518906611949205,0.012144085951149464,79,0.00023048925504554063,79,0.415385365486145,0.43527886271476746
0.00767276156693697,0.012263027019798756,80,0.0002355698379687965,80,0.41495582461357117,0.4351271688938141
0.007825705222785473,0.012384703382849693,81,0.0002407166175544262,81,0.41452765464782715,0.43497878313064575
0.007977674715220928,0.012509003281593323,82,0.0002459286479279399,82,0.4141009449958801,0.4348335564136505
0.008128623478114605,0.012635849416255951,83,0.00025120514328591526,83,0.4136757552623749,0.4346914291381836
0.008278504945337772,0.01276512909680605,84,0.00025654496857896447,84,0.4132523238658905,0.43455249071121216
0.00842728279531002,0.012896748259663582,85,0.00026194716338068247,85,0.4128306806087494,0.43441668152809143
0.008574934676289558,0.013030590489506721,86,0.0002674107381608337,86,0.41241106390953064,0.434283971786499
0.008721433579921722,0.01316654309630394,87,0.0002729344123508781,87,0.41199347376823425,0.4341543912887573
0.008866749703884125,0.013304485008120537,88,0.00027851725462824106,88,0.41157808899879456,0.4340278208255768
0.009010879322886467,0.013444296084344387,89,0.000284157955320552,89,0.4111649990081787,0.43390434980392456
0.009153789840638638,0.013585858047008514,90,0.000289855437586084,90,0.41075435280799866,0.4337838888168335
0.009295486845076084,0.013729024678468704,91,0.00029560839175246656,91,0.4103461802005768,0.43366631865501404
0.009435952641069889,0.013873675838112831,92,0.00030141559545882046,92,0.40994083881378174,0.4335518777370453
0.009575189091265202,0.014019673690199852,93,0.0003072757681366056,93,0.4095381200313568,0.43344026803970337
0.009713195264339447,0.014166885055601597,94,0.0003131876001134515,94,0.40913838148117065,0.4333316385746002
0.00984997022897005,0.014315160922706127,95,0.00031914975261315703,95,0.4087415933609009,0.4332258701324463
0.009985518641769886,0.0144643634557724,96,0.00032516082865186036,96,0.4083479642868042,0.43312302231788635
0.010119849815964699,0.014614353887736797,97,0.00033121946034953,97,0.40795761346817017,0.43302300572395325
0.010252973064780235,0.014764984138309956,98,0.00033732422161847353,98,0.4075704514980316,0.4329257309436798
0.010384887456893921,0.014916124753654003,99,0.00034347374457865953,99,0.4071868062019348,0.4328312873840332
0.010515606962144375,0.015067605301737785,100,0.00034966645762324333,100,0.40680670738220215,0.43273958563804626
0.01064513623714447,0.015219313092529774,101,0.00035590087645687163,101,0.40643027424812317,0.432650625705719
0.0107734901830554,0.015371088869869709,102,0.0003621754585765302,102,0.4060574769973755,0.43256425857543945
0.01090068556368351,0.015522792935371399,103,0.00036848889430984855,103,0.4056885838508606,0.4324805736541748
0.011026725172996521,0.0156742911785841,104,0.0003748393792193383,104,0.4053236246109009,0.4323994815349579
0.011151602491736412,0.01582544855773449,105,0.00038122525438666344,105,0.40496259927749634,0.43232089281082153
0.011275351978838444,0.01597612164914608,106,0.00038764506462030113,106,0.4046057462692261,0.4322448670864105
0.011397960595786572,0.01612619310617447,107,0.0003940971218980849,107,0.4042530357837677,0.4321712851524353
0.011519452556967735,0.016275519505143166,108,0.0004005795926786959,108,0.40390461683273315,0.43210017681121826
0.01163981668651104,0.016423985362052917,109,0.00040709093445912004,109,0.40356048941612244,0.43203139305114746
0.011759063228964806,0.016571469604969025,110,0.0004136293428018689,110,0.4032208025455475,0.4319649636745453
0.011877194046974182,0.01671784184873104,111,0.00042019292595796287,111,0.4028855264186859,0.4319007098674774
0.011994204483926296,0.016863010823726654,112,0.0004267797921784222,112,0.40255483984947205,0.4318388104438782
0.012110086157917976,0.017006857320666313,113,0.0004333883698564023,113,0.4022287130355835,0.43177899718284607
0.01222485676407814,0.01714928075671196,114,0.00044001650530844927,114,0.4019073247909546,0.4317214787006378
0.01233847625553608,0.017290186136960983,115,0.0004466623067855835,115,0.4015905559062958,0.43166589736938477
0.012450958602130413,0.01742948405444622,116,0.0004533237952273339,116,0.40127861499786377,0.43161237239837646
0.012562284246087074,0.017567085102200508,117,0.00045999884605407715,117,0.4009714722633362,0.43156084418296814
0.012672444805502892,0.017702899873256683,118,0.00046668536379002035,118,0.4006692171096802,0.4315112233161926
0.012781416065990925,0.017836865037679672,119,0.00047338148579001427,119,0.40037184953689575,0.4314635396003723
0.012889191508293152,0.017968913540244102,120,0.00048008482553996146,120,0.4000793397426605,0.4314175248146057
0.01299574039876461,0.018098969012498856,121,0.0004867934330832213,121,0.3997918665409088,0.43137335777282715
0.013101045042276382,0.0182269848883152,122,0.0004935046890750527,122,0.39950934052467346,0.4313308894634247
0.0132050896063447,0.018352901563048363,123,0.0005002165562473238,123,0.3992319107055664,0.4312900900840759
0.013307836838066578,0.018476689234375954,124,0.0005069265607744455,124,0.3989594280719757,0.4312508702278137
0.01340926717966795,0.0185982808470726,125,0.0005136324325576425,125,0.3986920714378357,0.43121325969696045
0.013509356416761875,0.018717661499977112,126,0.0005203316686674953,126,0.3984297513961792,0.4311770796775818
0.013608072884380817,0.018834799528121948,127,0.0005270221154205501,127,0.3981724977493286,0.4311424195766449
0.013705380260944366,0.018949659541249275,128,0.0005337009206414223,128,0.39792028069496155,0.4311090111732483
0.013801269233226776,0.019062230363488197,129,0.0005403657560236752,129,0.39767324924468994,0.43107709288597107
