D_loss,bcx_down_loss,bcx_up_loss,bcy_down_loss,bcy_up_loss,epoch,initial_loss,step,train_loss
0.006417371798306704,0.0,0.0,0.0,0.0,0,0.2295747548341751,0,0.23599213361740112
0.0054727657698094845,0.0,0.0,0.0,0.0,1,0.2298322319984436,1,0.23530499637126923
0.0046098739840090275,0.0,0.0,0.0,0.0,2,0.2300875037908554,2,0.2346973717212677
0.0038336175493896008,0.0,0.0,0.0,0.0,3,0.23033921420574188,3,0.23417283594608307
0.0031457452569156885,0.0,0.0,0.0,0.0,4,0.23058581352233887,4,0.23373155295848846
0.0025408382061868906,0.0,0.0,0.0,0.0,5,0.2308254837989807,5,0.23336634039878845
0.0011920020915567875,0.0,0.0,0.0,0.0,6,0.2315179407596588,6,0.23270994424819946
0.0004932422307319939,0.0,0.0,0.0,0.0,7,0.2321380078792572,7,0.23263125121593475
0.00028085618396289647,0.0,0.0,0.0,0.0,8,0.23263247311115265,8,0.2329133301973343
0.00032537709921598434,0.0,0.0,0.0,0.0,9,0.23296210169792175,9,0.23328746855258942
0.00041856622556224465,0.0,0.0,0.0,0.0,10,0.23311744630336761,10,0.2335360050201416
0.00044714525574818254,0.0,0.0,0.0,0.0,11,0.23311547935009003,11,0.2335626184940338
0.00039636867586523294,0.0,0.0,0.0,0.0,12,0.23298479616641998,12,0.23338118195533752
0.00029878091299906373,0.0,0.0,0.0,0.0,13,0.23275485634803772,13,0.23305365443229675
0.00021122838370501995,0.0,0.0,0.0,0.0,14,0.23245254158973694,14,0.23266375064849854
0.0001825865765567869,0.0,0.0,0.0,0.0,15,0.2321016788482666,15,0.232284277677536
0.00024393472995143384,0.0,0.0,0.0,0.0,16,0.23172391951084137,16,0.23196785151958466
0.0004078223428223282,0.0,0.0,0.0,0.0,17,0.23133927583694458,17,0.2317470908164978
0.0006633821758441627,0.0,0.0,0.0,0.0,18,0.2309664785861969,18,0.2316298484802246
0.0009751925244927406,0.0,0.0,0.0,0.0,19,0.23062215745449066,19,0.23159734904766083
0.001295577734708786,0.0,0.0,0.0,0.0,20,0.2303207367658615,20,0.2316163182258606
0.0015828380128368735,0.0,0.0,0.0,0.0,21,0.23007293045520782,21,0.2316557615995407
0.0017922320403158665,0.0,0.0,0.0,0.0,22,0.2298855185508728,22,0.23167775571346283
0.0018934448016807437,0.0,0.0,0.0,0.0,23,0.2297605723142624,23,0.23165403306484222
0.0018914672546088696,0.0,0.0,0.0,0.0,24,0.22969567775726318,24,0.23158714175224304
0.0017885299166664481,0.0,0.0,0.0,0.0,25,0.2296849936246872,25,0.23147350549697876
0.0016139912186190486,0.0,0.0,0.0,0.0,26,0.22971971333026886,26,0.23133370280265808
0.00139830750413239,0.0,0.0,0.0,0.0,27,0.22978933155536652,27,0.231187641620636
0.001174424309283495,0.0,0.0,0.0,0.0,28,0.2298814356327057,28,0.2310558408498764
0.0009638931951485574,0.0,0.0,0.0,0.0,29,0.2299833744764328,29,0.23094727098941803
0.0007921853102743626,0.0,0.0,0.0,0.0,30,0.230082705616951,30,0.2308748960494995
0.000662888225633651,0.0,0.0,0.0,0.0,31,0.2301672399044037,31,0.2308301329612732
0.0005756921018473804,0.0,0.0,0.0,0.0,32,0.23022615909576416,32,0.23080186545848846
0.0005289190448820591,0.0,0.0,0.0,0.0,33,0.23025089502334595,33,0.23077981173992157
0.0005172925302758813,0.0,0.0,0.0,0.0,34,0.23023559153079987,34,0.2307528853416443
0.0005293836002238095,0.0,0.0,0.0,0.0,35,0.23017826676368713,35,0.23070764541625977
0.0005630675004795194,0.0,0.0,0.0,0.0,36,0.23007991909980774,36,0.23064298927783966
0.0006155032315291464,0.0,0.0,0.0,0.0,37,0.22994473576545715,37,0.23056024312973022
0.0006902096793055534,0.0,0.0,0.0,0.0,38,0.22977910935878754,38,0.23046931624412537
0.0007871167617850006,0.0,0.0,0.0,0.0,39,0.22959136962890625,39,0.23037849366664886
0.0009068939834833145,0.0,0.0,0.0,0.0,40,0.22939112782478333,40,0.2302980273962021
0.0010370092932134867,0.0,0.0,0.0,0.0,41,0.2291882485151291,41,0.23022526502609253
0.0011809199349954724,0.0,0.0,0.0,0.0,42,0.22899234294891357,42,0.230173259973526
0.0013165113050490618,0.0,0.0,0.0,0.0,43,0.2288123518228531,43,0.23012888431549072
0.001427087583579123,0.0,0.0,0.0,0.0,44,0.22865550220012665,44,0.23008258640766144
0.0015139818424358964,0.0,0.0,0.0,0.0,45,0.22852660715579987,45,0.23004059493541718
0.0015649147098883986,0.0,0.0,0.0,0.0,46,0.22842785716056824,46,0.22999277710914612
0.0015824027359485626,0.0,0.0,0.0,0.0,47,0.22835847735404968,47,0.22994087636470795
0.0015729536535218358,0.0,0.0,0.0,0.0,48,0.22831512987613678,48,0.22988806664943695
0.0015415909001603723,0.0,0.0,0.0,0.0,49,0.22829195857048035,49,0.22983354330062866
0.0014961578417569399,0.0,0.0,0.0,0.0,50,0.22828184068202972,50,0.229777991771698
0.0014542450662702322,0.0,0.0,0.0,0.0,51,0.22827643156051636,51,0.22973066568374634
0.001422701170668006,0.0,0.0,0.0,0.0,52,0.228267639875412,52,0.2296903431415558
0.0014030380407348275,0.0,0.0,0.0,0.0,53,0.22824816405773163,53,0.22965119779109955
0.0014015078777447343,0.0,0.0,0.0,0.0,54,0.22821219265460968,54,0.22961373627185822
0.0014209162909537554,0.0,0.0,0.0,0.0,55,0.22815600037574768,55,0.2295769304037094
0.0014568225014954805,0.0,0.0,0.0,0.0,56,0.22807858884334564,56,0.22953541576862335
0.001511740731075406,0.0,0.0,0.0,0.0,57,0.22798141837120056,57,0.2294931709766388
0.001579558476805687,0.0,0.0,0.0,0.0,58,0.2278681993484497,58,0.22944776713848114
0.0016576446359977126,0.0,0.0,0.0,0.0,59,0.22774426639080048,59,0.22940191626548767
0.0017403768142685294,0.0,0.0,0.0,0.0,60,0.22761601209640503,60,0.22935637831687927
0.0018268611747771502,0.0,0.0,0.0,0.0,61,0.22748996317386627,61,0.2293168306350708
0.0019052678253501654,0.0,0.0,0.0,0.0,62,0.2273726463317871,62,0.22927789390087128
0.001972213853150606,0.0,0.0,0.0,0.0,63,0.22726863622665405,63,0.22924084961414337
0.0020231211092323065,0.0,0.0,0.0,0.0,64,0.22718103229999542,64,0.22920414805412292
0.0020519078243523836,0.0,0.0,0.0,0.0,65,0.2271105945110321,65,0.22916249930858612
0.0020677433349192142,0.0,0.0,0.0,0.0,66,0.22705590724945068,66,0.22912365198135376
0.0020725007634609938,0.0,0.0,0.0,0.0,67,0.22701379656791687,67,0.22908630967140198
0.002068404806777835,0.0,0.0,0.0,0.0,68,0.22698016464710236,68,0.22904856503009796
0.002071176655590534,0.0,0.0,0.0,0.0,69,0.22694985568523407,69,0.22902104258537292
0.0020694900304079056,0.0,0.0,0.0,0.0,70,0.22691859304904938,70,0.22898809611797333
0.0020742923952639103,0.0,0.0,0.0,0.0,71,0.22688224911689758,71,0.22895652055740356
0.0020864864345639944,0.0,0.0,0.0,0.0,72,0.22683775424957275,72,0.2289242297410965
0.0021107152570039034,0.0,0.0,0.0,0.0,73,0.22678308188915253,73,0.22889380156993866
0.002143470337614417,0.0,0.0,0.0,0.0,74,0.22671833634376526,74,0.22886182367801666
0.002184271113947034,0.0,0.0,0.0,0.0,75,0.2266453057527542,75,0.22882956266403198
0.0022326221223920584,0.0,0.0,0.0,0.0,76,0.2265670746564865,76,0.2287997007369995
0.0022825663909316063,0.0,0.0,0.0,0.0,77,0.22648769617080688,77,0.22877024114131927
0.002319278661161661,0.0,0.0,0.0,0.0,78,0.22641101479530334,78,0.22873029112815857
0.002361566061154008,0.0,0.0,0.0,0.0,79,0.2263399064540863,79,0.22870147228240967
0.002396063646301627,0.0,0.0,0.0,0.0,80,0.22627641260623932,80,0.22867245972156525
0.002425470156595111,0.0,0.0,0.0,0.0,81,0.22622129321098328,81,0.22864677011966705
0.0024362565018236637,0.0,0.0,0.0,0.0,82,0.22617419064044952,82,0.22861042618751526
0.0024472661316394806,0.0,0.0,0.0,0.0,83,0.22613321244716644,83,0.22858048975467682
0.0024546643253415823,0.0,0.0,0.0,0.0,84,0.2260957658290863,84,0.22855043411254883
0.0024672511499375105,0.0,0.0,0.0,0.0,85,0.22605858743190765,85,0.22852583229541779
0.002472594613209367,0.0,0.0,0.0,0.0,86,0.22601932287216187,86,0.2284919172525406
0.0024837313685566187,0.0,0.0,0.0,0.0,87,0.22597536444664001,87,0.22845908999443054
0.002507461467757821,0.0,0.0,0.0,0.0,88,0.22592531144618988,88,0.2284327745437622
0.0025308351032435894,0.0,0.0,0.0,0.0,89,0.2258695811033249,89,0.22840040922164917
0.002556776162236929,0.0,0.0,0.0,0.0,90,0.22580929100513458,90,0.22836606204509735
0.0025821372400969267,0.0,0.0,0.0,0.0,91,0.22574609518051147,91,0.22832822799682617
0.0026143486611545086,0.0,0.0,0.0,0.0,92,0.22568227350711823,92,0.22829663753509521
0.002637621480971575,0.0,0.0,0.0,0.0,93,0.2256200909614563,93,0.22825773060321808
0.002658681944012642,0.0,0.0,0.0,0.0,94,0.22556063532829285,94,0.22821931540966034
0.0026785163208842278,0.0,0.0,0.0,0.0,95,0.22550435364246368,95,0.2281828671693802
0.0026899552904069424,0.0,0.0,0.0,0.0,96,0.22545179724693298,96,0.22814176976680756
0.0027062539011240005,0.0,0.0,0.0,0.0,97,0.2254021018743515,97,0.22810836136341095
0.0027361062821000814,0.0,0.0,0.0,0.0,98,0.22535444796085358,98,0.2280905544757843
0.0027386778965592384,0.0,0.0,0.0,0.0,99,0.22530904412269592,99,0.22804772853851318
