bc1_loss,bc2_loss,epoch,phys_cond_loss,step,time_cond_loss,train_loss
0.019204914569854736,0.00016464303189422935,0,0.0006239930517040193,0,0.4712250828742981,0.491218626499176
0.019144117832183838,0.00015573008568026125,1,0.0006233766325749457,1,0.4711189866065979,0.49104219675064087
0.01908355951309204,0.00014707779337186366,2,0.0006227645208127797,2,0.4710131585597992,0.4908665716648102
0.01902327686548233,0.00013868506357539445,3,0.0006221566000021994,3,0.47090762853622437,0.49069175124168396
0.01896323636174202,0.00013055113959126174,4,0.0006215528701432049,4,0.4708023965358734,0.4905177354812622
0.01890348456799984,0.00012267653073649853,5,0.000620953505858779,5,0.4706974923610687,0.4903446137905121
0.018884191289544106,0.00011727793025784194,6,0.0006208313861861825,6,0.4706040322780609,0.4902263283729553
0.01885976828634739,0.0001106088820961304,7,0.0006206777761690319,7,0.470485657453537,0.4900766909122467
0.01883094571530819,0.0001029720006044954,8,0.0006204976234585047,8,0.470345675945282,0.4899000823497772
0.0187982190400362,9.461193985771388e-05,9,0.0006202944787219167,9,0.4701865017414093,0.4896996319293976
0.01876196078956127,8.574233652325347e-05,10,0.0006200715433806181,10,0.4700099229812622,0.4894776940345764
0.018722478300333023,7.655817898921669e-05,11,0.0006198312621563673,11,0.46981728076934814,0.48923614621162415
0.0186800304800272,6.723860860802233e-05,12,0.0006195752648636699,12,0.4696097671985626,0.4889765977859497
0.018634861335158348,5.7953053328674287e-05,13,0.0006193058216013014,13,0.4693883955478668,0.4887005090713501
0.018587172031402588,4.886281749350019e-05,14,0.0006190239218994975,14,0.4691540002822876,0.4884090721607208
0.018537156283855438,4.012473800685257e-05,15,0.0006187310791574419,15,0.46890729665756226,0.48810330033302307
0.018484974279999733,3.1887808290775865e-05,16,0.0006184281664900482,16,0.4686489403247833,0.4877842366695404
0.018430808559060097,2.4297745767398737e-05,17,0.0006181158823892474,17,0.46837949752807617,0.48745274543762207
0.01837480627000332,1.74961951415753e-05,18,0.0006177952163852751,18,0.4680995047092438,0.48710960149765015
0.01831713132560253,1.1620659279287793e-05,19,0.0006174664595164359,19,0.4678094685077667,0.48675569891929626
0.01825791969895363,6.804935310356086e-06,20,0.0006171299610286951,20,0.4675097167491913,0.486391544342041
0.018197335302829742,3.1792960726306774e-06,21,0.0006167862447910011,21,0.46720072627067566,0.48601803183555603
0.018135519698262215,8.711127748028957e-07,22,0.0006164354272186756,22,0.4668828845024109,0.4856356978416443
0.01807260885834694,3.640288293027538e-09,23,0.0006160781485959888,23,0.46655648946762085,0.4852451682090759
0.018008733168244362,6.973020845180145e-07,24,0.0006157148163765669,24,0.4662218689918518,0.4848470091819763
0.017944013699889183,3.0689438972331118e-06,25,0.0006153457798063755,25,0.46587929129600525,0.48444172739982605
0.0178785789757967,7.232425105030416e-06,26,0.0006149720284156501,26,0.465529203414917,0.48402997851371765
0.017812538892030716,1.3298324120114557e-05,27,0.0006145944935269654,27,0.465171754360199,0.48361217975616455
0.017745988443493843,2.137374394806102e-05,28,0.0006142141646705568,28,0.4648072421550751,0.4831888675689697
0.017679020762443542,3.156282764393836e-05,29,0.0006138322642073035,29,0.46443599462509155,0.4827604293823242
0.017611751332879066,4.3965443182969466e-05,30,0.0006134499562904239,30,0.4640582501888275,0.4823274314403534
0.01754426583647728,5.867996151209809e-05,31,0.0006130685214884579,31,0.46367424726486206,0.4818902611732483
0.017476648092269897,7.57996822358109e-05,32,0.0006126892403699458,32,0.4632841944694519,0.48144930601119995
0.01740899868309498,9.541575127514079e-05,33,0.0006123133935034275,33,0.4628883898258209,0.48100513219833374
0.01734139956533909,0.00011761446512537077,34,0.0006119423196651042,34,0.46248701214790344,0.48055794835090637
0.017273930832743645,0.00014247932995203882,35,0.0006115769501775503,35,0.46208029985427856,0.4801082909107208
0.017206696793437004,0.00017008917347993702,36,0.000611218623816967,36,0.4616684913635254,0.47965648770332336
0.01713975891470909,0.00020052226318512112,37,0.0006108687375672162,37,0.46125173568725586,0.47920286655426025
0.017073223367333412,0.0002338462945772335,38,0.0006105281645432115,38,0.4608302414417267,0.4787478446960449
0.01700715348124504,0.0002701336343307048,39,0.000610198185313493,39,0.4604042172431946,0.47829172015190125
0.016941631212830544,0.0003094469429925084,40,0.0006098799640312791,40,0.45997387170791626,0.4778348207473755
0.016876738518476486,0.0003518451994750649,41,0.0006095748394727707,41,0.45953935384750366,0.4773775041103363
0.01681254431605339,0.00039738629129715264,42,0.000609284033998847,42,0.4591008126735687,0.4769200086593628
0.016749149188399315,0.00044612225610762835,43,0.0006090085953474045,43,0.45865845680236816,0.4764627516269684
0.01668660156428814,0.0004980993689969182,44,0.0006087498622946441,44,0.4582124352455139,0.4760059118270874
0.016624970361590385,0.0005533610819838941,45,0.0006085089407861233,45,0.4577629566192627,0.4755497872829437
0.01656433194875717,0.0006119486643001437,46,0.0006082872278057039,46,0.45731014013290405,0.4750947058200836
0.016504747793078423,0.000673894421197474,47,0.000608086003921926,47,0.4568541347980499,0.4746408760547638
0.016446297988295555,0.0007392328698188066,48,0.0006079066079109907,48,0.45639508962631226,0.47418853640556335
0.016389010474085808,0.000807988690212369,49,0.0006077504367567599,49,0.45593318343162537,0.4737379550933838
0.016332974657416344,0.0008801824878901243,50,0.0006076188874430954,50,0.4554685950279236,0.4732893705368042
0.016278238967061043,0.0009558353340253234,51,0.000607513589784503,51,0.4550013840198517,0.4728429913520813
0.016224844381213188,0.0010349577059969306,52,0.0006074357079342008,52,0.4545317590236664,0.4723989963531494
0.016172852367162704,0.0011175635736435652,53,0.000607387104537338,53,0.4540598392486572,0.4719576835632324
0.01612229458987713,0.0012036551488563418,54,0.0006073691765777767,54,0.45358577370643616,0.4715190827846527
0.01607322506606579,0.0012932311510667205,55,0.0006073836120776832,55,0.4531096816062927,0.47108352184295654
0.016025681048631668,0.0013862914638593793,56,0.000607432157266885,56,0.45263174176216125,0.47065114974975586
0.015979716554284096,0.0014828303828835487,57,0.0006075166165828705,57,0.4521521031856537,0.4702221751213074
0.015935340896248817,0.0015828306786715984,58,0.0006076386198401451,58,0.4516708254814148,0.46979662775993347
0.015892598778009415,0.0016862822230905294,59,0.00060780014609918,59,0.4511880576610565,0.46937471628189087
0.015851523727178574,0.0017931635957211256,60,0.0006080029415898025,60,0.45070403814315796,0.46895670890808105
0.015812134370207787,0.0019034524448215961,61,0.0006082488689571619,61,0.4502187669277191,0.46854257583618164
0.015774453058838844,0.0020171154756098986,62,0.0006085400236770511,62,0.4497324526309967,0.46813255548477173
0.01573852077126503,0.002134128240868449,63,0.0006088781519792974,63,0.44924524426460266,0.46772679686546326
0.01570434495806694,0.002254451159387827,64,0.0006092654657550156,64,0.4487571716308594,0.46732524037361145
0.015671944245696068,0.0023780474439263344,65,0.0006097041186876595,65,0.44826841354370117,0.466928094625473
0.01564132422208786,0.0025048747193068266,66,0.0006101957987993956,66,0.44777911901474,0.4665355086326599
0.01561251562088728,0.0026348852552473545,67,0.0006107429508119822,67,0.447289377450943,0.4661475121974945
0.015585529617965221,0.00276802945882082,68,0.0006113473209552467,68,0.4467993676662445,0.46576425433158875
0.015560369938611984,0.0029042514506727457,69,0.0006120114703662694,69,0.4463091790676117,0.4653858244419098
0.015537031926214695,0.003043506992980838,70,0.0006127372034825385,70,0.44581887125968933,0.4650121331214905
0.015515550039708614,0.003185718785971403,71,0.0006135270814411342,71,0.44532862305641174,0.4646434187889099
0.0154959037899971,0.0033308404963463545,72,0.0006143829086795449,72,0.44483858346939087,0.4642797112464905
0.015478115528821945,0.003478792030364275,73,0.0006153068970888853,73,0.4443488121032715,0.4639210104942322
0.015462188050150871,0.003629521932452917,74,0.0006163014331832528,74,0.4438594579696655,0.46356749534606934
0.015448101796209812,0.00378293520770967,75,0.0006173684960231185,75,0.44337061047554016,0.4632190465927124
0.015435883775353432,0.00393897807225585,76,0.0006185101810842752,76,0.44288238883018494,0.46287572383880615
0.015425518155097961,0.004097561817616224,77,0.0006197284674271941,77,0.44239485263824463,0.4625376760959625
0.015416987240314484,0.004258609842509031,78,0.0006210256833583117,78,0.44190818071365356,0.46220481395721436
0.015410312451422215,0.004422041121870279,79,0.0006224036333151162,79,0.4414224922657013,0.4618772268295288
0.015405463054776192,0.004587771836668253,80,0.0006238644709810615,80,0.4409378170967102,0.4615549147129059
0.01540245208889246,0.004755699075758457,81,0.000625409884378314,81,0.440454363822937,0.46123790740966797
0.015401264652609825,0.004925759509205818,82,0.0006270418525673449,82,0.4399721324443817,0.46092620491981506
0.015401882119476795,0.005097840912640095,83,0.0006287620635703206,83,0.43949127197265625,0.4606197774410248
0.015404301695525646,0.005271851550787687,84,0.0006305723218247294,84,0.4390118718147278,0.46031859517097473
0.015408518724143505,0.005447702016681433,85,0.0006324743153527379,85,0.4385340213775635,0.4600227177143097
0.015414508059620857,0.005625284276902676,86,0.000634469382930547,86,0.43805786967277527,0.4597321152687073
0.01542226504534483,0.005804501939564943,87,0.0006365591543726623,87,0.43758344650268555,0.4594467580318451
0.015431752428412437,0.005985252559185028,88,0.0006387449684552848,88,0.43711087107658386,0.45916661620140076
0.01544298604130745,0.006167430896311998,89,0.0006410284549929202,89,0.43664029240608215,0.45889171957969666
0.015455937013030052,0.006350922863930464,90,0.0006434107199311256,90,0.4361717104911804,0.4586219787597656
0.015470568090677261,0.006535641383379698,91,0.0006458931602537632,91,0.4357052743434906,0.45835739374160767
0.015486878342926502,0.006721449084579945,92,0.0006484768236987293,92,0.43524107336997986,0.4580978751182556
0.015504849143326283,0.006908263545483351,93,0.0006511628162115812,93,0.43477922677993774,0.45784348249435425
0.015524445101618767,0.007095951586961746,94,0.0006539522437378764,94,0.43431973457336426,0.457594096660614
0.015545651316642761,0.007284414954483509,95,0.0006568460958078504,95,0.43386271595954895,0.45734962821006775
0.015568452887237072,0.007473524659872055,96,0.0006598451291210949,96,0.43340831995010376,0.45711013674736023
0.015592804178595543,0.007663183845579624,97,0.0006629505078308284,97,0.4329565763473511,0.4568755328655243
0.015618697740137577,0.007853263057768345,98,0.0006661631050519645,98,0.4325075149536133,0.4566456377506256
0.01564610004425049,0.008043646812438965,99,0.0006694835610687733,99,0.4320613741874695,0.4564206004142761
0.015674972906708717,0.00823422521352768,100,0.0006729127489961684,100,0.4316180944442749,0.4562002122402191
0.015705307945609093,0.008424882777035236,101,0.0006764513091184199,101,0.4311778247356415,0.4559844732284546
0.015737047418951988,0.008615494705736637,102,0.0006801001145504415,102,0.4307405650615692,0.4557732045650482
0.01577017828822136,0.008805960416793823,103,0.0006838596309535205,103,0.43030649423599243,0.45556649565696716
0.015804678201675415,0.008996141143143177,104,0.0006877307314425707,104,0.4298756420612335,0.4553641676902771
0.01584048569202423,0.009185935370624065,105,0.000691714056301862,105,0.42944803833961487,0.45516616106033325
0.01587758958339691,0.009375219233334064,106,0.0006958101294003427,106,0.4290238320827484,0.4549724757671356
0.015915948897600174,0.009563890285789967,107,0.0007000196492299438,107,0.42860305309295654,0.4547829329967499
0.015955524519085884,0.009751823730766773,108,0.0007043432560749352,108,0.4281858205795288,0.454597532749176
0.015996284782886505,0.009938917122781277,109,0.000708781648427248,109,0.4277721047401428,0.45441609621047974
0.016038184985518456,0.010125038214027882,110,0.0007133352919481695,110,0.4273620545864105,0.454238623380661
0.016081199049949646,0.010310105048120022,111,0.0007180050015449524,111,0.4269556701183319,0.4540649652481079
0.01612527295947075,0.010493984445929527,112,0.0007227911264635623,112,0.4265531003475189,0.4538951516151428
0.016170380637049675,0.010676577687263489,113,0.0007276945980265737,113,0.42615431547164917,0.45372894406318665
0.01621648669242859,0.010857789777219296,114,0.0007327160565182567,114,0.4257594048976898,0.45356640219688416
0.016263525933027267,0.011037502437829971,115,0.0007378559093922377,115,0.42536845803260803,0.453407347202301
0.01631147973239422,0.011215616017580032,116,0.0007431150297634304,116,0.4249815046787262,0.4532516896724701
0.01636030152440071,0.011392037384212017,117,0.0007484940579161048,117,0.4245985746383667,0.45309939980506897
0.016409948468208313,0.011566667817533016,118,0.000753993634134531,118,0.4242197573184967,0.4529503583908081
0.016460375860333443,0.011739411391317844,119,0.0007596143987029791,119,0.4238450527191162,0.45280444622039795
0.01651156134903431,0.011910168454051018,120,0.0007653572829440236,120,0.4234744906425476,0.4526616036891937
0.016563434153795242,0.01207887101918459,121,0.0007712229853495955,121,0.4231082499027252,0.45252177119255066
0.016615957021713257,0.012245425023138523,122,0.0007772122626192868,122,0.4227462410926819,0.4523848295211792
0.01666910946369171,0.012409732677042484,123,0.0007833258132450283,123,0.42238849401474,0.4522506594657898
